"","Intercept","PE Estimate Coefficient","Intercept Std. Error","PE Estimate Std. Error","Intercept p-value","PE p-value"
"217",-0.366095530013464,0.0320100625522776,-0.0274593998106184,0.00174919295257011,3.98305485969675e-29,1.28343591617203e-51
"218",-0.366750633178201,0.0320593131397799,-0.0276809311381225,0.00175183933118608,3.87012560836107e-29,3.18665421735189e-52
"219",-0.367477526295116,0.0321112942830594,-0.0278980123010092,0.00175465708888481,3.71064343167921e-29,8.35167055160928e-53
"220",-0.36855992930637,0.0321675187711216,-0.0280912896142576,0.0017577552560097,3.21505078693465e-29,2.72764784867092e-53
"221",-0.370391641216163,0.0322277973355331,-0.0282354527691618,0.0017610667768038,2.20913321700692e-29,1.34441398944841e-53
"222",-0.372632181630687,0.0322909899208637,-0.0283558398524453,0.0017645699694301,1.34128674405564e-29,8.18590546599352e-54
"223",-0.375398758095945,0.0323610667017697,-0.0284444972045543,0.00176841738461516,7.02549635076127e-30,6.67777621793274e-54
"224",-0.378794383105472,0.032435560712587,-0.0284960801280545,0.00177248603642767,3.03683244377619e-30,7.48272193030966e-54
"225",-0.382158729994118,0.0325079533309949,-0.0285491473129237,0.00177638925032423,1.31472304371989e-30,8.11476012596797e-54
"226",-0.385669486767525,0.032575688939873,-0.0285952506343967,0.00177996502490245,5.31638244119566e-31,8.91394574486047e-54
"227",-0.389003439378552,0.0326405857042774,-0.0286533466889425,0.00178336471471389,2.25269062020964e-31,8.72813538690475e-54
"228",-0.391854348679469,0.0327030757782992,-0.0287392916618363,0.00178667830415288,1.11132132261956e-31,6.81984206680407e-54
"229",-0.394592013373013,0.0327620168379206,-0.028830634377327,0.0017897757668649,5.61295590895957e-32,4.97976690847176e-54
"230",-0.39706616522433,0.032812793538988,-0.0289393156576475,0.00179240886257144,2.99662566700917e-32,3.00465261716545e-54
"231",-0.399417015773321,0.0328616985651079,-0.0290527624877993,0.00179493815782236,1.6547563406291e-32,1.72627322279156e-54
"232",-0.401971836527455,0.0329111055638974,-0.0291522244187771,0.00179749292801412,8.54067496628223e-33,1.10923239969658e-54
"233",-0.404821646397622,0.0329639244857653,-0.0292291501436424,0.00180019086137537,4.04139607087139e-33,8.64137181494147e-55
"234",-0.407652758330792,0.0330133540156335,-0.0293074630918482,0.00180269042870119,1.89577123833993e-33,6.50087477198397e-55
"235",-0.410378247886194,0.0330600171468893,-0.0293941466356039,0.00180506256761712,9.10420927268232e-34,4.51508551758104e-55
